Variable,Series_Key,Name,Coefficient,Abs_Impact
249333266_lag5_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=E36.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Production in industry - monthly data,-9.934105e-06,9.934105e-06
249345758_lag2_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_HLTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-9.921345e-06,9.921345e-06
197911216_lag4_t1,EI_BSSE_M_R2.freq=M.indic=BS-PE3M.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t1,Services confidence indicator and survey results - monthly data,9.906849e-06,9.906849e-06
249333296_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_DCOG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-9.888854e-06,9.888854e-06
197909220_lag6_t3,EI_BSIN_M_R2.freq=M.indic=BS-IEME-BAL.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t3,Industry confidence indicator and survey results - monthly data,9.846124e-06,9.846124e-06
249345622_lag4_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NFOOD_X_G473.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-9.773123e-06,9.773123e-06
249345730_lag3_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-9.752717e-06,9.752717e-06
249345607_lag2_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,9.742991e-06,9.742991e-06
249332870_lag6_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Production in industry - monthly data,-9.740987e-06,9.740987e-06
249332558_lag2_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B08.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Production in industry - monthly data,-9.734594e-06,9.734594e-06
249332573_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B_C.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,9.730492e-06,9.730492e-06
249461784_lag4_t3,UNE_RT_M.freq=M.s_adj=SA.age=TOTAL.unit=PC_ACT.sex=M.geo\TIME_PERIOD=LT_lag4_t3,Unemployment by sex and age - monthly data,-9.7132215e-06,9.7132215e-06
249333104_lag6_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C29_C30.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Production in industry - monthly data,-9.692529e-06,9.692529e-06
249332687_lag6_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C13-C15.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Production in industry - monthly data,-9.680257e-06,9.680257e-06
249333104_lag4_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C29_C30.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t1,Production in industry - monthly data,9.645801e-06,9.645801e-06
249333305_lag4_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_ING.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Production in industry - monthly data,9.627367e-06,9.627367e-06
249345653_lag5_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_OTH2.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,9.623809e-06,9.623809e-06
197911182_lag6_t3,EI_BSSE_M_R2.freq=M.indic=BS-SAEM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t3,Services confidence indicator and survey results - monthly data,-9.606904e-06,9.606904e-06
197903350_lag6_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA3-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag6_t1,Construction confidence indicator and survey results - monthly data,-9.597768e-06,9.597768e-06
249332756_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C16-C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,9.589261e-06,9.589261e-06
249332885_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22_C23.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,9.563033e-06,9.563033e-06
249345562_lag2_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G4711.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,9.551222e-06,9.551222e-06
249345721_lag3_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G4791.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,9.542509e-06,9.542509e-06
249461796_lag2_t3,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=M.geo\TIME_PERIOD=LT_lag2_t3,Unemployment by sex and age - monthly data,9.471831e-06,9.471831e-06
249333305_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_ING.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,9.44097e-06,9.44097e-06
249333143_lag5_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C31-C33.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Production in industry - monthly data,9.411562e-06,9.411562e-06
197938095_lag5_t1,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-TOT.geo\TIME_PERIOD=LT_lag5_t1,Unemployment  - monthly data,-9.3769595e-06,9.3769595e-06
249345598_lag5_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G4791.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-9.361412e-06,9.361412e-06
249333275_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_CAG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-9.3567805e-06,9.3567805e-06
249345770_lag6_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH1.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-9.308396e-06,9.308396e-06
249332747_lag1_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C16.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Production in industry - monthly data,-9.284107e-06,9.284107e-06
249461797_lag5_t1,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=T.geo\TIME_PERIOD=LT_lag5_t1,Unemployment by sex and age - monthly data,9.283151e-06,9.283151e-06
249332846_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C20_C21.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,9.2516275e-06,9.2516275e-06
249332609_lag5_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C10.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Production in industry - monthly data,-9.248417e-06,9.248417e-06
249345764_lag5_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,9.244814e-06,9.244814e-06
249332870_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,9.236693e-06,9.236693e-06
249332960_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C25.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,-9.218553e-06,9.218553e-06
249332993_lag1_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C26.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Production in industry - monthly data,-9.205408e-06,9.205408e-06
249345589_lag3_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G473.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,9.184023e-06,9.184023e-06
197905462_lag6_t3,EI_BSCO_M.freq=M.indic=BS-PT-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t3,Consumers confidence indicator and survey results - monthly data,-9.130861e-06,9.130861e-06
197938092_lag3_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-TOT.geo\TIME_PERIOD=LT_lag3_t2,Unemployment  - monthly data,9.104358e-06,9.104358e-06
197903380_lag1_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA7-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag1_t1,Construction confidence indicator and survey results - monthly data,9.040048e-06,9.040048e-06
249332663_lag3_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C11.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t2,Production in industry - monthly data,9.036417e-06,9.036417e-06
197905482_lag5_t1,EI_BSCO_M.freq=M.indic=BS-SV-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t1,Consumers confidence indicator and survey results - monthly data,-9.0110125e-06,9.0110125e-06
249345647_lag6_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_OTH1.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-8.999998e-06,8.999998e-06
249332582_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B_C_X_FD_MIG_NRG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-8.969549e-06,8.969549e-06
197909271_lag6_t1,EI_BSIN_M_R2.freq=M.indic=BS-IPT.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t1,Industry confidence indicator and survey results - monthly data,8.962503e-06,8.962503e-06
249333266_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=E36.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,-8.951687e-06,8.951687e-06
249333026_lag1_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C26_C27.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Production in industry - monthly data,-8.949019e-06,8.949019e-06
249332855_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C21.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,8.926298e-06,8.926298e-06
197903373_lag6_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA6-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag6_t1,Construction confidence indicator and survey results - monthly data,-8.9192545e-06,8.9192545e-06
249332771_lag2_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C17.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Production in industry - monthly data,8.914129e-06,8.914129e-06
249332927_lag1_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C24.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Production in industry - monthly data,-8.883799e-06,8.883799e-06
249461797_lag2_t3,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=T.geo\TIME_PERIOD=LT_lag2_t3,Unemployment by sex and age - monthly data,-8.846755e-06,8.846755e-06
249333266_lag4_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=E36.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Production in industry - monthly data,-8.820058e-06,8.820058e-06
249345635_lag6_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_HLTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,8.809438e-06,8.809438e-06
249461790_lag6_t2,UNE_RT_M.freq=M.s_adj=SA.age=Y25-74.unit=PC_ACT.sex=M.geo\TIME_PERIOD=LT_lag6_t2,Unemployment by sex and age - monthly data,8.806948e-06,8.806948e-06
249345571_lag6_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G4719.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,8.78822e-06,8.78822e-06
249461791_lag3_t2,UNE_RT_M.freq=M.s_adj=SA.age=Y25-74.unit=PC_ACT.sex=T.geo\TIME_PERIOD=LT_lag3_t2,Unemployment by sex and age - monthly data,-8.782331e-06,8.782331e-06
249332531_lag6_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B-D_X_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Production in industry - monthly data,8.762538e-06,8.762538e-06
249332600_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,8.762279e-06,8.762279e-06
249332756_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C16-C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,8.757074e-06,8.757074e-06
197938097_lag2_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-LE25.geo\TIME_PERIOD=LT_lag2_t2,Unemployment  - monthly data,8.7447515e-06,8.7447515e-06
249333275_lag2_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_CAG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Production in industry - monthly data,-8.712312e-06,8.712312e-06
249345694_lag5_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G4719.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,8.69973e-06,8.69973e-06
197905470_lag5_t2,EI_BSCO_M.freq=M.indic=BS-PT-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t2,Consumers confidence indicator and survey results - monthly data,-8.696024e-06,8.696024e-06
197905477_lag1_t3,EI_BSCO_M.freq=M.indic=BS-SFSH.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t3,Consumers confidence indicator and survey results - monthly data,8.694558e-06,8.694558e-06
197938095_lag3_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-TOT.geo\TIME_PERIOD=LT_lag3_t2,Unemployment  - monthly data,-8.691618e-06,8.691618e-06
249333323_lag3_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_NRG_X_D_E.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Production in industry - monthly data,8.681829e-06,8.681829e-06
249333188_lag6_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C33.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Production in industry - monthly data,-8.677266e-06,8.677266e-06
249345607_lag6_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,8.66512e-06,8.66512e-06
249333086_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C29.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,-8.615349e-06,8.615349e-06
249332993_lag2_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C26.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Production in industry - monthly data,8.60603e-06,8.60603e-06
249345661_lag6_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_X_G473.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,8.597273e-06,8.597273e-06
197903368_lag3_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA5-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag3_t2,Construction confidence indicator and survey results - monthly data,-8.593099e-06,8.593099e-06
249332927_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C24.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-8.591717e-06,8.591717e-06
249345629_lag2_t2,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_CLTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,8.541657e-06,8.541657e-06
249333314_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_NDCOG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,8.525646e-06,8.525646e-06
249333212_lag5_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_HTC_M.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Production in industry - monthly data,-8.508991e-06,8.508991e-06
249332951_lag3_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C24_C25.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Production in industry - monthly data,-8.494566e-06,8.494566e-06
197905438_lag3_t2,EI_BSCO_M.freq=M.indic=BS-GES-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t2,Consumers confidence indicator and survey results - monthly data,8.4864605e-06,8.4864605e-06
249345770_lag4_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH1.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-8.467927e-06,8.467927e-06
249333161_lag1_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C32.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Production in industry - monthly data,8.443709e-06,8.443709e-06
249333113_lag2_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C30.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Production in industry - monthly data,-8.409483e-06,8.409483e-06
249332678_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C13.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,8.3951745e-06,8.3951745e-06
249461795_lag4_t3,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=F.geo\TIME_PERIOD=LT_lag4_t3,Unemployment by sex and age - monthly data,8.379484e-06,8.379484e-06
249333212_lag5_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_HTC_M.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Production in industry - monthly data,-8.345323e-06,8.345323e-06
249345752_lag2_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_CLTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,8.338306e-06,8.338306e-06
197903340_lag6_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA2-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag6_t2,Construction confidence indicator and survey results - monthly data,8.333705e-06,8.333705e-06
249332514_lag3_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Production in industry - monthly data,-8.329285e-06,8.329285e-06
197903357_lag3_t3,EI_BSBU_M_R2.freq=M.indic=BS-FLBA4-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag3_t3,Construction confidence indicator and survey results - monthly data,-8.324058e-06,8.324058e-06
249333296_lag3_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_DCOG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Production in industry - monthly data,8.315042e-06,8.315042e-06
249332885_lag3_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22_C23.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t2,Production in industry - monthly data,-8.284727e-06,8.284727e-06
249332558_lag2_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B08.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Production in industry - monthly data,8.205068e-06,8.205068e-06
249333062_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C28.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,-8.168605e-06,8.168605e-06
197905455_lag4_t1,EI_BSCO_M.freq=M.indic=BS-MP-PR.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t1,Consumers confidence indicator and survey results - monthly data,8.136254e-06,8.136254e-06
249332756_lag2_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C16-C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Production in industry - monthly data,8.130897e-06,8.130897e-06
249345685_lag3_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G4711.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-8.085315e-06,8.085315e-06
249345677_lag6_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G471.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,8.044353e-06,8.044353e-06
249345764_lag3_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,-8.006953e-06,8.006953e-06
249345776_lag5_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH2.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-7.946128e-06,7.946128e-06
249332795_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-7.895388e-06,7.895388e-06
249345703_lag1_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G472.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,7.879091e-06,7.879091e-06
249345770_lag6_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH1.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,-7.875853e-06,7.875853e-06
249345770_lag5_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH1.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,7.87474e-06,7.87474e-06
249333104_lag1_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C29_C30.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Production in industry - monthly data,-7.872851e-06,7.872851e-06
249345776_lag6_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH2.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,7.843446e-06,7.843446e-06
249333296_lag6_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_DCOG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Production in industry - monthly data,-7.820854e-06,7.820854e-06
197938095_lag1_t1,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-TOT.geo\TIME_PERIOD=LT_lag1_t1,Unemployment  - monthly data,7.795097e-06,7.795097e-06
249333323_lag5_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_NRG_X_D_E.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t2,Production in industry - monthly data,7.791651e-06,7.791651e-06
249332514_lag4_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t1,Production in industry - monthly data,7.79113e-06,7.79113e-06
249333203_lag6_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_HTC.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Production in industry - monthly data,7.780581e-06,7.780581e-06
197903289_lag2_t3,EI_BSBU_M_R2.freq=M.indic=BS-CEME-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag2_t3,Construction confidence indicator and survey results - monthly data,-7.771549e-06,7.771549e-06
249333188_lag5_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C33.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Production in industry - monthly data,7.7543755e-06,7.7543755e-06
249332870_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,7.749606e-06,7.749606e-06
249332846_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C20_C21.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,7.739523e-06,7.739523e-06
249461785_lag1_t1,UNE_RT_M.freq=M.s_adj=SA.age=TOTAL.unit=PC_ACT.sex=T.geo\TIME_PERIOD=LT_lag1_t1,Unemployment by sex and age - monthly data,-7.729761e-06,7.729761e-06
249345607_lag1_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-7.728028e-06,7.728028e-06
249333248_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=D35.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,7.6262313e-06,7.6262313e-06
